Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Sri Lanka,LKA,1990,Non-life insurance premium volume to GDP (%),GFDD.DI.10,0.6035597
Sri Lanka,LKA,2020,Insurance company assets to GDP (%),GFDD.DI.11,4.6492713
Sri Lanka,LKA,2019,Insurance company assets to GDP (%),GFDD.DI.11,4.6368967
Sri Lanka,LKA,2018,Insurance company assets to GDP (%),GFDD.DI.11,4.3884337
Sri Lanka,LKA,2017,Insurance company assets to GDP (%),GFDD.DI.11,4.3643495
Sri Lanka,LKA,2016,Insurance company assets to GDP (%),GFDD.DI.11,4.3791707
Sri Lanka,LKA,2015,Insurance company assets to GDP (%),GFDD.DI.11,4.2602059
Sri Lanka,LKA,2014,Insurance company assets to GDP (%),GFDD.DI.11,4.0695189
Sri Lanka,LKA,2013,Insurance company assets to GDP (%),GFDD.DI.11,3.8772535
Sri Lanka,LKA,2012,Insurance company assets to GDP (%),GFDD.DI.11,3.7603595
Sri Lanka,LKA,2011,Insurance company assets to GDP (%),GFDD.DI.11,3.8093498
Sri Lanka,LKA,2010,Insurance company assets to GDP (%),GFDD.DI.11,3.4628702
Sri Lanka,LKA,2009,Insurance company assets to GDP (%),GFDD.DI.11,3.2716246
Sri Lanka,LKA,2008,Insurance company assets to GDP (%),GFDD.DI.11,3.0902887
Sri Lanka,LKA,2007,Insurance company assets to GDP (%),GFDD.DI.11,3.293148
Sri Lanka,LKA,2006,Insurance company assets to GDP (%),GFDD.DI.11,3.4984189
Sri Lanka,LKA,2005,Insurance company assets to GDP (%),GFDD.DI.11,3.7476282
Sri Lanka,LKA,1999,Insurance company assets to GDP (%),GFDD.DI.11,1.0625947
Sri Lanka,LKA,1998,Insurance company assets to GDP (%),GFDD.DI.11,0.99425214
Sri Lanka,LKA,1997,Insurance company assets to GDP (%),GFDD.DI.11,1.6379441
Sri Lanka,LKA,2019,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,49.67508
Sri Lanka,LKA,2018,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,50.01736
Sri Lanka,LKA,2017,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,47.23164
Sri Lanka,LKA,2016,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,45.21861
Sri Lanka,LKA,2015,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,31.48494
Sri Lanka,LKA,2014,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,26.60184
Sri Lanka,LKA,2013,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,26.40092
Sri Lanka,LKA,2012,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,26.97991
Sri Lanka,LKA,2011,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,27.77212
Sri Lanka,LKA,2010,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,23.24847
Sri Lanka,LKA,2009,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,24.71474
Sri Lanka,LKA,2008,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,28.69511
Sri Lanka,LKA,2007,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,33.25381
Sri Lanka,LKA,2006,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,33.97185
Sri Lanka,LKA,2005,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,32.89705
Sri Lanka,LKA,2004,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,30.61744
Sri Lanka,LKA,2003,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,28.92117
Sri Lanka,LKA,2002,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,28.57692
Sri Lanka,LKA,2001,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,28.08132
Sri Lanka,LKA,2000,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,28.81875
Sri Lanka,LKA,1999,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,29.23913
Sri Lanka,LKA,1998,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,28.68104
Sri Lanka,LKA,1997,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,29.35721
Sri Lanka,LKA,1996,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,29.8117
Sri Lanka,LKA,1995,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,30.96611
Sri Lanka,LKA,1994,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,10.8233
Sri Lanka,LKA,1993,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,9.818923
Sri Lanka,LKA,1992,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,9.045789
Sri Lanka,LKA,1991,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,8.798533
Sri Lanka,LKA,1990,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,19.59439
Sri Lanka,LKA,1989,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,20.15995
Sri Lanka,LKA,1988,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,21.76821
Sri Lanka,LKA,1987,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,20.15662
Sri Lanka,LKA,1986,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,19.72414
Sri Lanka,LKA,1985,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,20.19554
Sri Lanka,LKA,1984,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,19.28889
Sri Lanka,LKA,1983,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,21.0129
Sri Lanka,LKA,1982,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,19.5277
Sri Lanka,LKA,1981,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,18.11152
Sri Lanka,LKA,1980,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,17.05097
Sri Lanka,LKA,1979,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,22.62584
Sri Lanka,LKA,1978,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,20.3115
Sri Lanka,LKA,1977,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,15.69368
Sri Lanka,LKA,1976,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,12.97487
Sri Lanka,LKA,1975,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,12.65417
Sri Lanka,LKA,1974,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,13.41214
Sri Lanka,LKA,1973,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,11.59259
Sri Lanka,LKA,1972,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,13.88667
Sri Lanka,LKA,1971,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,12.35587
Sri Lanka,LKA,1970,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,11.70228
Sri Lanka,LKA,1969,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,12.35571
Sri Lanka,LKA,1968,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,11.29875
Sri Lanka,LKA,1967,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,10.34635
Sri Lanka,LKA,1966,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,9.775699
Sri Lanka,LKA,1965,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,9.178625
Sri Lanka,LKA,1964,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,9.367381
Sri Lanka,LKA,1963,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,8.629098
Sri Lanka,LKA,1962,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,7.23099
Sri Lanka,LKA,1961,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,7.330909
Sri Lanka,LKA,1960,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,7.271644
Sri Lanka,LKA,2006,Pension fund assets to GDP (%),GFDD.DI.13,0.5413888
Sri Lanka,LKA,2019,Domestic credit to private sector (% of GDP),GFDD.DI.14,49.8729
Sri Lanka,LKA,2018,Domestic credit to private sector (% of GDP),GFDD.DI.14,50.1655
Sri Lanka,LKA,2017,Domestic credit to private sector (% of GDP),GFDD.DI.14,47.3702
Sri Lanka,LKA,2016,Domestic credit to private sector (% of GDP),GFDD.DI.14,45.3681
Sri Lanka,LKA,2015,Domestic credit to private sector (% of GDP),GFDD.DI.14,41.5985
Sri Lanka,LKA,2014,Domestic credit to private sector (% of GDP),GFDD.DI.14,35.8724
Sri Lanka,LKA,2013,Domestic credit to private sector (% of GDP),GFDD.DI.14,34.7501
Sri Lanka,LKA,2012,Domestic credit to private sector (% of GDP),GFDD.DI.14,35.0186
Sri Lanka,LKA,2011,Domestic credit to private sector (% of GDP),GFDD.DI.14,35.0102
Sri Lanka,LKA,2010,Domestic credit to private sector (% of GDP),GFDD.DI.14,25.5156
Sri Lanka,LKA,2009,Domestic credit to private sector (% of GDP),GFDD.DI.14,25.74
Sri Lanka,LKA,2008,Domestic credit to private sector (% of GDP),GFDD.DI.14,29.542
Sri Lanka,LKA,2007,Domestic credit to private sector (% of GDP),GFDD.DI.14,34.2395
Sri Lanka,LKA,2006,Domestic credit to private sector (% of GDP),GFDD.DI.14,34.6705
Sri Lanka,LKA,2005,Domestic credit to private sector (% of GDP),GFDD.DI.14,33.0761
Sri Lanka,LKA,2004,Domestic credit to private sector (% of GDP),GFDD.DI.14,32.3864
Sri Lanka,LKA,2003,Domestic credit to private sector (% of GDP),GFDD.DI.14,30.7455
Sri Lanka,LKA,2002,Domestic credit to private sector (% of GDP),GFDD.DI.14,31.0345
Sri Lanka,LKA,2001,Domestic credit to private sector (% of GDP),GFDD.DI.14,30.7327
Sri Lanka,LKA,2000,Domestic credit to private sector (% of GDP),GFDD.DI.14,28.8345
Sri Lanka,LKA,1999,Domestic credit to private sector (% of GDP),GFDD.DI.14,29.2578
Sri Lanka,LKA,1998,Domestic credit to private sector (% of GDP),GFDD.DI.14,28.7226
Sri Lanka,LKA,1997,Domestic credit to private sector (% of GDP),GFDD.DI.14,29.4419
Sri Lanka,LKA,1996,Domestic credit to private sector (% of GDP),GFDD.DI.14,29.896
Sri Lanka,LKA,1995,Domestic credit to private sector (% of GDP),GFDD.DI.14,31.0668
Sri Lanka,LKA,1994,Domestic credit to private sector (% of GDP),GFDD.DI.14,10.9574
Sri Lanka,LKA,1993,Domestic credit to private sector (% of GDP),GFDD.DI.14,9.83335
Sri Lanka,LKA,1992,Domestic credit to private sector (% of GDP),GFDD.DI.14,9.05663
Sri Lanka,LKA,1991,Domestic credit to private sector (% of GDP),GFDD.DI.14,8.8212
Sri Lanka,LKA,1990,Domestic credit to private sector (% of GDP),GFDD.DI.14,19.6163
Sri Lanka,LKA,1989,Domestic credit to private sector (% of GDP),GFDD.DI.14,20.1806
Sri Lanka,LKA,1988,Domestic credit to private sector (% of GDP),GFDD.DI.14,21.7996
Sri Lanka,LKA,1987,Domestic credit to private sector (% of GDP),GFDD.DI.14,20.1916
Sri Lanka,LKA,1986,Domestic credit to private sector (% of GDP),GFDD.DI.14,20.3556
Sri Lanka,LKA,1985,Domestic credit to private sector (% of GDP),GFDD.DI.14,20.6837
Sri Lanka,LKA,1984,Domestic credit to private sector (% of GDP),GFDD.DI.14,19.3026
Sri Lanka,LKA,1983,Domestic credit to private sector (% of GDP),GFDD.DI.14,21.0762
Sri Lanka,LKA,1982,Domestic credit to private sector (% of GDP),GFDD.DI.14,19.6242
Sri Lanka,LKA,1981,Domestic credit to private sector (% of GDP),GFDD.DI.14,18.1363
Sri Lanka,LKA,1980,Domestic credit to private sector (% of GDP),GFDD.DI.14,17.1652
Sri Lanka,LKA,1979,Domestic credit to private sector (% of GDP),GFDD.DI.14,22.6258
Sri Lanka,LKA,1978,Domestic credit to private sector (% of GDP),GFDD.DI.14,20.3115
Sri Lanka,LKA,1977,Domestic credit to private sector (% of GDP),GFDD.DI.14,15.6937
Sri Lanka,LKA,1976,Domestic credit to private sector (% of GDP),GFDD.DI.14,12.9749
Sri Lanka,LKA,1975,Domestic credit to private sector (% of GDP),GFDD.DI.14,12.6542
Sri Lanka,LKA,1974,Domestic credit to private sector (% of GDP),GFDD.DI.14,13.4121
Sri Lanka,LKA,1973,Domestic credit to private sector (% of GDP),GFDD.DI.14,11.5926
Sri Lanka,LKA,1972,Domestic credit to private sector (% of GDP),GFDD.DI.14,13.8867
Sri Lanka,LKA,1971,Domestic credit to private sector (% of GDP),GFDD.DI.14,12.3559
Sri Lanka,LKA,1970,Domestic credit to private sector (% of GDP),GFDD.DI.14,11.7023
Sri Lanka,LKA,1969,Domestic credit to private sector (% of GDP),GFDD.DI.14,12.3557
Sri Lanka,LKA,1968,Domestic credit to private sector (% of GDP),GFDD.DI.14,11.2987
Sri Lanka,LKA,1967,Domestic credit to private sector (% of GDP),GFDD.DI.14,10.3464
Sri Lanka,LKA,1966,Domestic credit to private sector (% of GDP),GFDD.DI.14,9.7757
Sri Lanka,LKA,1965,Domestic credit to private sector (% of GDP),GFDD.DI.14,9.17862
Sri Lanka,LKA,1964,Domestic credit to private sector (% of GDP),GFDD.DI.14,9.36738
Sri Lanka,LKA,1963,Domestic credit to private sector (% of GDP),GFDD.DI.14,8.6291
Sri Lanka,LKA,1962,Domestic credit to private sector (% of GDP),GFDD.DI.14,7.23099
Sri Lanka,LKA,1961,Domestic credit to private sector (% of GDP),GFDD.DI.14,7.33091
Sri Lanka,LKA,1960,Domestic credit to private sector (% of GDP),GFDD.DI.14,7.27164
Sri Lanka,LKA,2020,Stock market capitalization to GDP (%),GFDD.DM.01,19.7381
Sri Lanka,LKA,2019,Stock market capitalization to GDP (%),GFDD.DM.01,18.7367
Sri Lanka,LKA,2018,Stock market capitalization to GDP (%),GFDD.DM.01,17.7063
Sri Lanka,LKA,2017,Stock market capitalization to GDP (%),GFDD.DM.01,21.6858
Sri Lanka,LKA,2016,Stock market capitalization to GDP (%),GFDD.DM.01,22.6681
Sri Lanka,LKA,2015,Stock market capitalization to GDP (%),GFDD.DM.01,25.8102
Sri Lanka,LKA,2014,Stock market capitalization to GDP (%),GFDD.DM.01,29.8213
Sri Lanka,LKA,2013,Stock market capitalization to GDP (%),GFDD.DM.01,25.3056
Sri Lanka,LKA,2012,Stock market capitalization to GDP (%),GFDD.DM.01,24.8033
Sri Lanka,LKA,2011,Stock market capitalization to GDP (%),GFDD.DM.01,29.769
Sri Lanka,LKA,2010,Stock market capitalization to GDP (%),GFDD.DM.01,35.1231
Sri Lanka,LKA,2009,Stock market capitalization to GDP (%),GFDD.DM.01,22.6944
Sri Lanka,LKA,2008,Stock market capitalization to GDP (%),GFDD.DM.01,10.527
Sri Lanka,LKA,2007,Stock market capitalization to GDP (%),GFDD.DM.01,23.3481
Sri Lanka,LKA,2006,Stock market capitalization to GDP (%),GFDD.DM.01,27.4714
Sri Lanka,LKA,2005,Stock market capitalization to GDP (%),GFDD.DM.01,23.437
Sri Lanka,LKA,2004,Stock market capitalization to GDP (%),GFDD.DM.01,17.6987
Sri Lanka,LKA,2003,Stock market capitalization to GDP (%),GFDD.DM.01,14.3581
Sri Lanka,LKA,2002,Stock market capitalization to GDP (%),GFDD.DM.01,10.1618
Sri Lanka,LKA,2001,Stock market capitalization to GDP (%),GFDD.DM.01,8.45429
Sri Lanka,LKA,2000,Stock market capitalization to GDP (%),GFDD.DM.01,6.57738
Sri Lanka,LKA,1999,Stock market capitalization to GDP (%),GFDD.DM.01,10.1175
Sri Lanka,LKA,2020,Stock market total value traded to GDP (%),GFDD.DM.02,2.11524
Sri Lanka,LKA,2019,Stock market total value traded to GDP (%),GFDD.DM.02,1.12295
Sri Lanka,LKA,2018,Stock market total value traded to GDP (%),GFDD.DM.02,1.2476
Sri Lanka,LKA,2017,Stock market total value traded to GDP (%),GFDD.DM.02,2.74585
Sri Lanka,LKA,2016,Stock market total value traded to GDP (%),GFDD.DM.02,1.46091
Sri Lanka,LKA,2015,Stock market total value traded to GDP (%),GFDD.DM.02,2.2248
Sri Lanka,LKA,2014,Stock market total value traded to GDP (%),GFDD.DM.02,3.2744
Sri Lanka,LKA,2013,Stock market total value traded to GDP (%),GFDD.DM.02,2.06226
Sri Lanka,LKA,2012,Stock market total value traded to GDP (%),GFDD.DM.02,2.4468
Sri Lanka,LKA,2011,Stock market total value traded to GDP (%),GFDD.DM.02,7.34526
Sri Lanka,LKA,2010,Stock market total value traded to GDP (%),GFDD.DM.02,8.80535
Sri Lanka,LKA,2009,Stock market total value traded to GDP (%),GFDD.DM.02,2.96033
Sri Lanka,LKA,2008,Stock market total value traded to GDP (%),GFDD.DM.02,2.37873
Sri Lanka,LKA,2007,Stock market total value traded to GDP (%),GFDD.DM.02,2.9869
Sri Lanka,LKA,2006,Stock market total value traded to GDP (%),GFDD.DM.02,3.46052
Sri Lanka,LKA,2005,Stock market total value traded to GDP (%),GFDD.DM.02,4.42461
Sri Lanka,LKA,2004,Stock market total value traded to GDP (%),GFDD.DM.02,2.70112
Sri Lanka,LKA,2003,Stock market total value traded to GDP (%),GFDD.DM.02,3.81437
Sri Lanka,LKA,2002,Stock market total value traded to GDP (%),GFDD.DM.02,1.90765
Sri Lanka,LKA,2001,Stock market total value traded to GDP (%),GFDD.DM.02,0.828711
Sri Lanka,LKA,2000,Stock market total value traded to GDP (%),GFDD.DM.02,0.818085
Sri Lanka,LKA,1999,Stock market total value traded to GDP (%),GFDD.DM.02,1.33147
Sri Lanka,LKA,1998,Stock market total value traded to GDP (%),GFDD.DM.02,1.78285
Sri Lanka,LKA,1997,Stock market total value traded to GDP (%),GFDD.DM.02,2.04878
Sri Lanka,LKA,1996,Stock market total value traded to GDP (%),GFDD.DM.02,0.42381
Sri Lanka,LKA,1995,Stock market total value traded to GDP (%),GFDD.DM.02,0.654658
Sri Lanka,LKA,1994,Stock market total value traded to GDP (%),GFDD.DM.02,5.9321
Sri Lanka,LKA,1993,Stock market total value traded to GDP (%),GFDD.DM.02,3.65134
Sri Lanka,LKA,2020,Outstanding international private debt securities to GDP (%),GFDD.DM.05,0.2168348
Sri Lanka,LKA,2019,Outstanding international private debt securities to GDP (%),GFDD.DM.05,0.2083939
Sri Lanka,LKA,2018,Outstanding international private debt securities to GDP (%),GFDD.DM.05,0.4832056
Sri Lanka,LKA,2017,Outstanding international private debt securities to GDP (%),GFDD.DM.05,2.030387
Sri Lanka,LKA,2016,Outstanding international private debt securities to GDP (%),GFDD.DM.05,2.760888
Sri Lanka,LKA,2015,Outstanding international private debt securities to GDP (%),GFDD.DM.05,2.822438
Sri Lanka,LKA,2014,Outstanding international private debt securities to GDP (%),GFDD.DM.05,2.866812
Sri Lanka,LKA,2013,Outstanding international private debt securities to GDP (%),GFDD.DM.05,2.489309
Sri Lanka,LKA,2012,Outstanding international private debt securities to GDP (%),GFDD.DM.05,0.7306266
Sri Lanka,LKA,2008,Outstanding international private debt securities to GDP (%),GFDD.DM.05,0.2456169
Sri Lanka,LKA,2007,Outstanding international private debt securities to GDP (%),GFDD.DM.05,0.5100424
Sri Lanka,LKA,2006,Outstanding international private debt securities to GDP (%),GFDD.DM.05,0.583455
Sri Lanka,LKA,2005,Outstanding international private debt securities to GDP (%),GFDD.DM.05,0.6760691
Sri Lanka,LKA,2004,Outstanding international private debt securities to GDP (%),GFDD.DM.05,0.7985471
Sri Lanka,LKA,2003,Outstanding international private debt securities to GDP (%),GFDD.DM.05,0.3442475
Sri Lanka,LKA,2002,Outstanding international private debt securities to GDP (%),GFDD.DM.05,0.393069
Sri Lanka,LKA,1999,Outstanding international private debt securities to GDP (%),GFDD.DM.05,0.4151676
Sri Lanka,LKA,1998,Outstanding international private debt securities to GDP (%),GFDD.DM.05,0.4115234
Sri Lanka,LKA,2020,Outstanding international public debt securities to GDP (%),GFDD.DM.06,20.01075
Sri Lanka,LKA,2019,Outstanding international public debt securities to GDP (%),GFDD.DM.06,20.4226
Sri Lanka,LKA,2018,Outstanding international public debt securities to GDP (%),GFDD.DM.06,15.63312
Sri Lanka,LKA,2017,Outstanding international public debt securities to GDP (%),GFDD.DM.06,11.4388
Sri Lanka,LKA,2016,Outstanding international public debt securities to GDP (%),GFDD.DM.06,10.3154
Sri Lanka,LKA,2015,Outstanding international public debt securities to GDP (%),GFDD.DM.06,8.684423
Sri Lanka,LKA,2014,Outstanding international public debt securities to GDP (%),GFDD.DM.06,6.741733
Sri Lanka,LKA,2013,Outstanding international public debt securities to GDP (%),GFDD.DM.06,5.180454
Sri Lanka,LKA,2012,Outstanding international public debt securities to GDP (%),GFDD.DM.06,5.625824
Sri Lanka,LKA,2011,Outstanding international public debt securities to GDP (%),GFDD.DM.06,5.130738
Sri Lanka,LKA,2010,Outstanding international public debt securities to GDP (%),GFDD.DM.06,4.142739
Sri Lanka,LKA,2009,Outstanding international public debt securities to GDP (%),GFDD.DM.06,3.209226
Sri Lanka,LKA,2008,Outstanding international public debt securities to GDP (%),GFDD.DM.06,2.087744
Sri Lanka,LKA,2007,Outstanding international public debt securities to GDP (%),GFDD.DM.06,2.627491
Sri Lanka,LKA,2006,Outstanding international public debt securities to GDP (%),GFDD.DM.06,1.237632
Sri Lanka,LKA,2005,Outstanding international public debt securities to GDP (%),GFDD.DM.06,1.434086
Sri Lanka,LKA,2004,Outstanding international public debt securities to GDP (%),GFDD.DM.06,1.693888
Sri Lanka,LKA,2003,Outstanding international public debt securities to GDP (%),GFDD.DM.06,1.85364
Sri Lanka,LKA,2002,Outstanding international public debt securities to GDP (%),GFDD.DM.06,2.116526
Sri Lanka,LKA,1999,Outstanding international public debt securities to GDP (%),GFDD.DM.06,0.3193597
Sri Lanka,LKA,1998,Outstanding international public debt securities to GDP (%),GFDD.DM.06,0.3165564
Sri Lanka,LKA,1997,Outstanding international public debt securities to GDP (%),GFDD.DM.06,0.3313032
Sri Lanka,LKA,1991,Outstanding international public debt securities to GDP (%),GFDD.DM.06,0.2666559
Sri Lanka,LKA,1990,Outstanding international public debt securities to GDP (%),GFDD.DM.06,0.2738856
Sri Lanka,LKA,1989,Outstanding international public debt securities to GDP (%),GFDD.DM.06,0.3005467
Sri Lanka,LKA,1988,Outstanding international public debt securities to GDP (%),GFDD.DM.06,0.3439198
Sri Lanka,LKA,1987,Outstanding international public debt securities to GDP (%),GFDD.DM.06,0.3741301
Sri Lanka,LKA,1986,Outstanding international public debt securities to GDP (%),GFDD.DM.06,0.2966335
Sri Lanka,LKA,1985,Outstanding international public debt securities to GDP (%),GFDD.DM.06,0.2509007
Sri Lanka,LKA,1984,Outstanding international public debt securities to GDP (%),GFDD.DM.06,0.1985613
Sri Lanka,LKA,1983,Outstanding international public debt securities to GDP (%),GFDD.DM.06,0.2515522
Sri Lanka,LKA,1982,Outstanding international public debt securities to GDP (%),GFDD.DM.06,0.2726073
Sri Lanka,LKA,2020,International debt issues to GDP (%),GFDD.DM.07,20.22758
Sri Lanka,LKA,2019,International debt issues to GDP (%),GFDD.DM.07,20.63099
Sri Lanka,LKA,2018,International debt issues to GDP (%),GFDD.DM.07,16.11633
Sri Lanka,LKA,2017,International debt issues to GDP (%),GFDD.DM.07,13.46919
Sri Lanka,LKA,2016,International debt issues to GDP (%),GFDD.DM.07,13.07629
Sri Lanka,LKA,2015,International debt issues to GDP (%),GFDD.DM.07,11.50686
Sri Lanka,LKA,2014,International debt issues to GDP (%),GFDD.DM.07,9.608545
Sri Lanka,LKA,2013,International debt issues to GDP (%),GFDD.DM.07,7.669763
Sri Lanka,LKA,2012,International debt issues to GDP (%),GFDD.DM.07,6.356451
Sri Lanka,LKA,2011,International debt issues to GDP (%),GFDD.DM.07,5.130738
Sri Lanka,LKA,2010,International debt issues to GDP (%),GFDD.DM.07,4.142739
Sri Lanka,LKA,2009,International debt issues to GDP (%),GFDD.DM.07,3.209226
Sri Lanka,LKA,2008,International debt issues to GDP (%),GFDD.DM.07,2.333361
Sri Lanka,LKA,2007,International debt issues to GDP (%),GFDD.DM.07,3.137533
Sri Lanka,LKA,2006,International debt issues to GDP (%),GFDD.DM.07,1.821087
Sri Lanka,LKA,2005,International debt issues to GDP (%),GFDD.DM.07,2.110155
Sri Lanka,LKA,2004,International debt issues to GDP (%),GFDD.DM.07,2.492435
Sri Lanka,LKA,2003,International debt issues to GDP (%),GFDD.DM.07,2.197887
Sri Lanka,LKA,2002,International debt issues to GDP (%),GFDD.DM.07,2.509595
Sri Lanka,LKA,1999,International debt issues to GDP (%),GFDD.DM.07,0.7345273
Sri Lanka,LKA,1998,International debt issues to GDP (%),GFDD.DM.07,0.7280798
Sri Lanka,LKA,1997,International debt issues to GDP (%),GFDD.DM.07,0.3313032
Sri Lanka,LKA,1991,International debt issues to GDP (%),GFDD.DM.07,0.2666559
Sri Lanka,LKA,1990,International debt issues to GDP (%),GFDD.DM.07,0.2738856
Sri Lanka,LKA,1989,International debt issues to GDP (%),GFDD.DM.07,0.3005467
Sri Lanka,LKA,1988,International debt issues to GDP (%),GFDD.DM.07,0.3439198
Sri Lanka,LKA,1987,International debt issues to GDP (%),GFDD.DM.07,0.3741301
Sri Lanka,LKA,1986,International debt issues to GDP (%),GFDD.DM.07,0.2966335
Sri Lanka,LKA,1985,International debt issues to GDP (%),GFDD.DM.07,0.2509007
Sri Lanka,LKA,1984,International debt issues to GDP (%),GFDD.DM.07,0.1985613
Sri Lanka,LKA,1983,International debt issues to GDP (%),GFDD.DM.07,0.2515522
Sri Lanka,LKA,1982,International debt issues to GDP (%),GFDD.DM.07,0.2726073
Sri Lanka,LKA,2019,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,1.256937
Sri Lanka,LKA,2018,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,0.918494
Sri Lanka,LKA,2017,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,1.754008
Sri Lanka,LKA,2016,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,1.722491
Sri Lanka,LKA,2015,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,1.8516
Sri Lanka,LKA,2014,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,2.35558
Sri Lanka,LKA,2013,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,1.40463
Sri Lanka,LKA,2012,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,3.196888
Sri Lanka,LKA,2011,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,1.943964
Sri Lanka,LKA,2019,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,18.97646
Sri Lanka,LKA,2018,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,14.48061
Sri Lanka,LKA,2017,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,16.11228
Sri Lanka,LKA,2016,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,14.88395
Sri Lanka,LKA,2015,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,13.44697
Sri Lanka,LKA,2014,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,13.60311
Sri Lanka,LKA,2013,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,11.34227
Sri Lanka,LKA,2012,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,10.30854
